id,Latitude,Longitude,BuildingType,StructureType,NumberOfStories,Height,PlanArea,RoofShape,RoofQuality,RoofSystem,RoofCover,SecondaryWaterResistance,RoofDeckAttachment,RoofToWallConnection,NumberOfUnits,JoistSpacing,Garage,Shutters,WindowArea,TieDowns,MasonryReinforcing,WindDebrisClass,LandCover,OccupancyClass,DesignLevel,FoundationType,NoUnits,FloodZone,FirstFloorHt1,SplitLevel,City,YearBuiltNJDEP,YearBuiltMODIV,Footprint
4222,39.35772243,-74.44341599,Wood,Multi-Unit Housing,3,53.63325319,864.336707,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,3,AE,7.76,TRUE,Atlantic City,1950,1950,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.443450,39.357772],[-74.443434,39.357725],[-74.443359,39.357625],[-74.443319,39.357634],[-74.443231,39.357673],[-74.443204,39.357637],[-74.443122,39.357654],[-74.443146,39.357722],[-74.443106,39.357730],[-74.443097,39.357720],[-74.443004,39.357739],[-74.442969,39.357699],[-74.442859,39.357722],[-74.442865,39.357740],[-74.442802,39.357769],[-74.442822,39.357796],[-74.442966,39.357766],[-74.442975,39.357793],[-74.442868,39.357841],[-74.442905,39.357945],[-74.442979,39.357929],[-74.442979,39.357929],[-74.443192,39.357884],[-74.443184,39.357838],[-74.443368,39.357800],[-74.443411,39.357780],[-74.443450,39.357772]]]},""properties"":{}}"
4223,39.35757708,-74.44234483,Wood,Multi-Unit Housing,2,45.59408669,1407.435656,Hip,,Truss,,0,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,1,AE,6.23,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442482,39.357604],[-74.442411,39.357495],[-74.442179,39.357585],[-74.442216,39.357642],[-74.442242,39.357632],[-74.442275,39.357684],[-74.442482,39.357604]]]},""properties"":{}}"
4224,39.35765026,-74.44198444,Wood,Multi-Unit Housing,1,17.70836876,911.4095162,Hip,,Truss,,0,8d,Toe-nail,,,,1,,,,,Open,RES3B,E,3505,1,AE,-1.21,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441745,39.357875],[-74.441794,39.357858],[-74.441805,39.357798],[-74.441917,39.357759],[-74.441877,39.357692],[-74.441995,39.357650],[-74.441930,39.357540],[-74.441826,39.357577],[-74.441704,39.357516],[-74.442277,39.357314],[-74.442199,39.357182],[-74.441642,39.357378],[-74.441599,39.357373],[-74.441552,39.357294],[-74.441441,39.357333],[-74.441635,39.357662],[-74.441774,39.357678],[-74.441282,39.357851],[-74.441332,39.357936],[-74.441441,39.357949],[-74.441361,39.357977],[-74.441432,39.358097],[-74.441632,39.358027],[-74.441681,39.358109],[-74.441756,39.358083],[-74.441711,39.358005],[-74.441639,39.357969],[-74.441648,39.357921],[-74.441728,39.357930],[-74.441755,39.357975],[-74.441924,39.357916],[-74.441910,39.357894],[-74.441745,39.357875]]]},""properties"":{}}"
4225,39.35759897,-74.44449968,Wood,Multi-Unit Housing,1,25.97853795,2026.795785,Gable,,Truss,,0,8d,Toe-nail,,,,0,,,,,Open,RES3A,NE,3505,1,AE,5.05,FALSE,Atlantic City,1900,1950,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.444913,39.357352],[-74.444297,39.357605],[-74.444335,39.357659],[-74.444419,39.357625],[-74.444483,39.357717],[-74.444598,39.357670],[-74.444564,39.357620],[-74.444618,39.357598],[-74.444617,39.357595],[-74.444743,39.357543],[-74.444728,39.357521],[-74.444841,39.357474],[-74.444862,39.357506],[-74.444984,39.357456],[-74.444913,39.357352]]]},""properties"":{}}"
4226,39.35988217,-74.43737218,Concrete,Engineered Commercial Building,1,26.03333629,6965.882429,Flat,,Truss,Built-Up Roof,,,,,,,0,0.2,,,A,Open,COM1,E,3507,1,AE,0.19,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.437222,39.359810],[-74.437323,39.359979],[-74.437375,39.360023],[-74.437432,39.359982],[-74.437488,39.359962],[-74.437530,39.359998],[-74.437584,39.359960],[-74.437590,39.359958],[-74.437641,39.359922],[-74.437558,39.359851],[-74.437504,39.359870],[-74.437409,39.359711],[-74.437238,39.359772],[-74.437265,39.359795],[-74.437222,39.359810]]]},""properties"":{}}"
4227,39.36143165,-74.43518287,Concrete,Engineered Commercial Building,2,37.73877177,1252.602675,Hip,,Truss,Built-Up Roof,,,,,,,0,0.2,,,A,Open,COM1,E,3507,2,AE,0.88,FALSE,Atlantic City,1910,1910,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.435213,39.361339],[-74.435132,39.361372],[-74.435225,39.361509],[-74.435305,39.361476],[-74.435213,39.361339]]]},""properties"":{}}"
4228,39.35765967,-74.44138337,Wood,Multi-Unit Housing,3,55.32956048,1566.79425,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,3,AE,3.8,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441208,39.357724],[-74.441242,39.357792],[-74.441240,39.357793],[-74.441258,39.357829],[-74.441432,39.357778],[-74.441408,39.357728],[-74.441433,39.357720],[-74.441406,39.357666],[-74.441208,39.357724]]]},""properties"":{}}"
4229,39.35717517,-74.44461451,Wood,Multi-Unit Housing,2,29.18841215,5606.997091,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,1,,,,,Open,RES3B,E,3505,1,AE,-2.71,TRUE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.444428,39.357114],[-74.444551,39.357308],[-74.444742,39.357235],[-74.444603,39.357016],[-74.444541,39.357040],[-74.444556,39.357065],[-74.444428,39.357114]]]},""properties"":{}}"
4230,39.36174074,-74.4356034,Concrete,Engineered Commercial Building,2,42.95162598,1164.869769,Flat,,Truss,Built-Up Roof,,,,,,,1,0.2,,,A,Open,COM1,E,3507,1,AE,-0.19,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.435582,39.361735],[-74.435599,39.361767],[-74.435729,39.361725],[-74.435705,39.361681],[-74.435607,39.361713],[-74.435614,39.361725],[-74.435582,39.361735]]]},""properties"":{}}"
4231,39.3573572,-74.44429949,Wood,Multi-Unit Housing,2,36.34371625,1024.261218,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,2,AE,-0.52,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.444205,39.357312],[-74.444262,39.357413],[-74.444336,39.357387],[-74.444278,39.357287],[-74.444205,39.357312]]]},""properties"":{}}"
4232,39.35853,-74.4403395,Concrete,Engineered Commercial Building,1,23.8816376,2289.973976,Flat,,Truss,Built-Up Roof,,,,,,,1,0.2,,,A,Open,COM1,E,3507,1,AE,0.09,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.440134,39.358548],[-74.440250,39.358739],[-74.440254,39.358737],[-74.440322,39.358849],[-74.440329,39.358847],[-74.440410,39.358981],[-74.440701,39.358876],[-74.440690,39.358859],[-74.441051,39.358728],[-74.440953,39.358567],[-74.440784,39.358628],[-74.440661,39.358426],[-74.440474,39.358493],[-74.440440,39.358437],[-74.440134,39.358548]]]},""properties"":{}}"
4233,39.35906068,-74.44225504,Wood,Multi-Unit Housing,1,23.61538347,2659.23395,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,1,,,,,Open,RES3B,E,3505,1,AE,1.55,FALSE,Atlantic City,1900,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442321,39.359113],[-74.442206,39.358923],[-74.442025,39.358989],[-74.442061,39.359048],[-74.442082,39.359041],[-74.442161,39.359172],[-74.442321,39.359113]]]},""properties"":{}}"
4234,39.359586,-74.4368705,Concrete,Engineered Commercial Building,2,27.20438373,1166.902636,Flat,,Truss,Built-Up Roof,,,,,,,0,0.2,,,A,Trees,COM1,E,3507,1,X,0.54,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.437143,39.359316],[-74.436981,39.359366],[-74.437011,39.359426],[-74.437174,39.359376],[-74.437143,39.359316]]]},""properties"":{}}"
4235,39.35694991,-74.44769035,Wood,Multi-Unit Housing,2,50.0499316,1144.658937,Hip,,Truss,,0,8d,Toe-nail,,,,1,,,,,Open,RES3A,NE,3505,2,AE,8.59,FALSE,Atlantic City,1908,1908,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.447877,39.356961],[-74.447814,39.356851],[-74.447590,39.356927],[-74.447655,39.357042],[-74.447765,39.357004],[-74.447763,39.357000],[-74.447877,39.356961]]]},""properties"":{}}"
4236,39.35858264,-74.43771408,Concrete,Engineered Commercial Building,3,52.66713531,32382.76995,Flat,,Truss,Built-Up Roof,,,,,,,0,0.2,,,A,Open,COM1,E,3507,1,AE,0.55,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.438218,39.358633],[-74.438047,39.358319],[-74.438045,39.358320],[-74.438024,39.358283],[-74.437983,39.358297],[-74.437967,39.358282],[-74.437953,39.358287],[-74.437925,39.358305],[-74.437774,39.358354],[-74.437798,39.358398],[-74.437313,39.358557],[-74.437220,39.358618],[-74.437544,39.358912],[-74.437559,39.358907],[-74.437706,39.358810],[-74.437671,39.358746],[-74.437692,39.358732],[-74.437729,39.358719],[-74.437757,39.358701],[-74.437940,39.358641],[-74.437962,39.358662],[-74.437987,39.358708],[-74.438218,39.358633]]]},""properties"":{}}"
4237,39.35904819,-74.44093017,Wood,Multi-Unit Housing,1,32.82100518,1026.861478,Gable,,Truss,,1,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,2,AE,6.03,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.440822,39.358997],[-74.440925,39.359162],[-74.441010,39.359131],[-74.440931,39.359004],[-74.440899,39.359016],[-74.440875,39.358978],[-74.440822,39.358997]]]},""properties"":{}}"
4238,39.35825076,-74.44498696,Wood,Multi-Unit Housing,2,38.34489442,4475.45671,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3A,NE,3505,1,AE,5.35,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.445123,39.358279],[-74.445097,39.358235],[-74.445176,39.358208],[-74.445135,39.358135],[-74.444964,39.358193],[-74.444993,39.358243],[-74.444764,39.358321],[-74.444803,39.358389],[-74.445123,39.358279]]]},""properties"":{}}"
4239,39.35823382,-74.44285092,Wood,Multi-Unit Housing,2,30.21604778,2113.801077,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,1,,,,,Open,RES3B,E,3505,1,AE,-1.09,TRUE,Atlantic City,1900,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442477,39.358324],[-74.442593,39.358519],[-74.442522,39.358544],[-74.442535,39.358566],[-74.442500,39.358579],[-74.442538,39.358642],[-74.442590,39.358623],[-74.442653,39.358730],[-74.442820,39.358670],[-74.442781,39.358603],[-74.442922,39.358553],[-74.442842,39.358420],[-74.442669,39.358481],[-74.442654,39.358456],[-74.442744,39.358424],[-74.442719,39.358382],[-74.442785,39.358358],[-74.442776,39.358342],[-74.442932,39.358286],[-74.442871,39.358184],[-74.442477,39.358324]]]},""properties"":{}}"
4240,39.35849192,-74.44228417,Wood,Multi-Unit Housing,3,49.29603856,1551.129627,Gable,,Truss,,0,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,2,AE,7.29,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442513,39.358713],[-74.442429,39.358611],[-74.442505,39.358574],[-74.442352,39.358390],[-74.442152,39.358490],[-74.442153,39.358492],[-74.442201,39.358550],[-74.442283,39.358539],[-74.442295,39.358554],[-74.442407,39.358498],[-74.442428,39.358593],[-74.442274,39.358670],[-74.442132,39.358500],[-74.442089,39.358505],[-74.442071,39.358501],[-74.442058,39.358502],[-74.442065,39.358532],[-74.442190,39.358682],[-74.442255,39.358674],[-74.442263,39.358712],[-74.442293,39.358748],[-74.442301,39.358767],[-74.442305,39.358786],[-74.442224,39.358797],[-74.442227,39.358801],[-74.442334,39.358809],[-74.442324,39.358763],[-74.442344,39.358760],[-74.442365,39.358786],[-74.442513,39.358713]]]},""properties"":{}}"
4241,39.3587953,-74.44147203,Concrete,Engineered Commercial Building,3,56.72597314,845.5878242,Hip,,Truss,Built-Up Roof,,,,,,,1,0.2,,,A,Open,COM1,E,3507,1,AE,-0.3,TRUE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441372,39.358783],[-74.441454,39.358916],[-74.441487,39.358904],[-74.441558,39.359022],[-74.441784,39.358939],[-74.441618,39.358667],[-74.441506,39.358708],[-74.441608,39.358875],[-74.441647,39.358861],[-74.441676,39.358909],[-74.441615,39.358931],[-74.441497,39.358737],[-74.441372,39.358783]]]},""properties"":{}}"
4242,39.35830424,-74.44193383,Wood,Multi-Unit Housing,2,38.85658128,1318.003274,Gable,,Truss,,0,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,2,AE,4.03,TRUE,Atlantic City,1910,1910,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441961,39.358206],[-74.441824,39.358261],[-74.441906,39.358383],[-74.442043,39.358328],[-74.441961,39.358206]]]},""properties"":{}}"
4243,39.35845006,-74.44245359,Wood,Multi-Unit Housing,2,32.92461906,1044.898336,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,2,AE,1.59,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442513,39.358713],[-74.442429,39.358611],[-74.442505,39.358574],[-74.442352,39.358390],[-74.442152,39.358490],[-74.442153,39.358492],[-74.442201,39.358550],[-74.442283,39.358539],[-74.442295,39.358554],[-74.442407,39.358498],[-74.442428,39.358593],[-74.442274,39.358670],[-74.442132,39.358500],[-74.442089,39.358505],[-74.442071,39.358501],[-74.442058,39.358502],[-74.442065,39.358532],[-74.442190,39.358682],[-74.442255,39.358674],[-74.442263,39.358712],[-74.442293,39.358748],[-74.442301,39.358767],[-74.442305,39.358786],[-74.442224,39.358797],[-74.442227,39.358801],[-74.442334,39.358809],[-74.442324,39.358763],[-74.442344,39.358760],[-74.442365,39.358786],[-74.442513,39.358713]]]},""properties"":{}}"
4244,39.35859167,-74.44269252,Wood,Multi-Unit Housing,2,30.28725846,3695.119696,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,3,AE,-0.8,FALSE,Atlantic City,1920,1920,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442477,39.358324],[-74.442593,39.358519],[-74.442522,39.358544],[-74.442535,39.358566],[-74.442500,39.358579],[-74.442538,39.358642],[-74.442590,39.358623],[-74.442653,39.358730],[-74.442820,39.358670],[-74.442781,39.358603],[-74.442922,39.358553],[-74.442842,39.358420],[-74.442669,39.358481],[-74.442654,39.358456],[-74.442744,39.358424],[-74.442719,39.358382],[-74.442785,39.358358],[-74.442776,39.358342],[-74.442932,39.358286],[-74.442871,39.358184],[-74.442477,39.358324]]]},""properties"":{}}"
4245,39.35846416,-74.44237884,Wood,Multi-Unit Housing,2,49.47381474,984.3072791,Gable,,Truss,,1,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,1,AE,5.66,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442513,39.358713],[-74.442429,39.358611],[-74.442505,39.358574],[-74.442352,39.358390],[-74.442152,39.358490],[-74.442153,39.358492],[-74.442201,39.358550],[-74.442283,39.358539],[-74.442295,39.358554],[-74.442407,39.358498],[-74.442428,39.358593],[-74.442274,39.358670],[-74.442132,39.358500],[-74.442089,39.358505],[-74.442071,39.358501],[-74.442058,39.358502],[-74.442065,39.358532],[-74.442190,39.358682],[-74.442255,39.358674],[-74.442263,39.358712],[-74.442293,39.358748],[-74.442301,39.358767],[-74.442305,39.358786],[-74.442224,39.358797],[-74.442227,39.358801],[-74.442334,39.358809],[-74.442324,39.358763],[-74.442344,39.358760],[-74.442365,39.358786],[-74.442513,39.358713]]]},""properties"":{}}"
4246,39.358304,-74.440758,Wood,Multi-Unit Housing,2,27.5506923,626.7195163,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,1,,,,,Light Trees,RES3B,E,3505,1,X,0.47,TRUE,Atlantic City,1920,1920,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.440636,39.358203],[-74.440676,39.358269],[-74.440756,39.358241],[-74.440798,39.358311],[-74.440779,39.358318],[-74.440804,39.358360],[-74.440973,39.358299],[-74.440917,39.358206],[-74.440878,39.358221],[-74.440868,39.358204],[-74.440780,39.358236],[-74.440765,39.358212],[-74.440789,39.358203],[-74.440762,39.358157],[-74.440636,39.358203]]]},""properties"":{}}"
4247,39.35854057,-74.44342994,Wood,Multi-Unit Housing,3,38.69034633,1039.337103,Hip,,Truss,,0,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,2,AE,4.01,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.443033,39.358103],[-74.443155,39.358321],[-74.443231,39.358295],[-74.443262,39.358318],[-74.443193,39.358375],[-74.443215,39.358416],[-74.443262,39.358432],[-74.443287,39.358478],[-74.443263,39.358497],[-74.443294,39.358553],[-74.443315,39.358546],[-74.443335,39.358583],[-74.443365,39.358604],[-74.443522,39.358552],[-74.443452,39.358427],[-74.443412,39.358397],[-74.443397,39.358372],[-74.443436,39.358340],[-74.443411,39.358296],[-74.443350,39.358316],[-74.443256,39.358247],[-74.443319,39.358226],[-74.443296,39.358185],[-74.443348,39.358142],[-74.443393,39.358175],[-74.443522,39.358133],[-74.443424,39.357956],[-74.443266,39.358009],[-74.443274,39.358023],[-74.443033,39.358103]]]},""properties"":{}}"
4248,39.35810966,-74.44199349,Wood,Multi-Unit Housing,3,53.30948121,626.7598632,Gable,,Truss,,1,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,1,AE,-1.21,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441962,39.358146],[-74.441972,39.358165],[-74.442039,39.358143],[-74.441984,39.358046],[-74.441855,39.358089],[-74.441898,39.358167],[-74.441962,39.358146]]]},""properties"":{}}"
4249,39.35823093,-74.4421334,Wood,Multi-Unit Housing,2,31.31479393,2196.801102,Gable,,Truss,,1,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,1,AE,-2.19,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442070,39.358155],[-74.442123,39.358259],[-74.442201,39.358236],[-74.442148,39.358131],[-74.442070,39.358155]]]},""properties"":{}}"
4250,39.35795895,-74.44393299,Concrete,Engineered Commercial Building,4,83.92819432,19953.36075,Flat,,Truss,Built-Up Roof,,,,,,,0,0.2,,,A,Open,EDU1,E,3507,1,AE,2.07,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.444344,39.358089],[-74.444143,39.357752],[-74.444120,39.357732],[-74.444112,39.357718],[-74.443438,39.357959],[-74.443491,39.358048],[-74.443556,39.358025],[-74.443567,39.358043],[-74.443633,39.358039],[-74.443725,39.358193],[-74.443465,39.358285],[-74.443525,39.358386],[-74.443514,39.358390],[-74.443550,39.358450],[-74.443646,39.358445],[-74.443658,39.358465],[-74.443763,39.358427],[-74.443801,39.358406],[-74.444165,39.358276],[-74.444103,39.358171],[-74.443932,39.358232],[-74.443929,39.358197],[-74.443922,39.358186],[-74.443878,39.358112],[-74.444047,39.358052],[-74.444101,39.358141],[-74.444215,39.358135],[-74.444344,39.358089]]]},""properties"":{}}"
4251,39.35800866,-74.44233846,Wood,Multi-Unit Housing,2,34.44656996,538.357418,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,1,,,,,Open,RES3B,E,3505,1,AE,1,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442519,39.357618],[-74.442350,39.357678],[-74.442379,39.357726],[-74.442291,39.357757],[-74.442276,39.357731],[-74.442220,39.357751],[-74.442362,39.357991],[-74.442337,39.358000],[-74.442365,39.358046],[-74.442302,39.358068],[-74.442361,39.358168],[-74.442433,39.358142],[-74.442450,39.358170],[-74.442542,39.358137],[-74.442444,39.357972],[-74.442615,39.357912],[-74.442599,39.357887],[-74.442664,39.357864],[-74.442519,39.357618]]]},""properties"":{}}"
4252,39.35774823,-74.45087429,Wood,Multi-Unit Housing,2,40.91500647,10247.12624,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,1,,,,,Open,RES3A,NE,3507,1,AE,0.84,TRUE,Atlantic City,1900,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.450551,39.357754],[-74.450635,39.357913],[-74.451077,39.357773],[-74.451102,39.357821],[-74.451205,39.357788],[-74.451112,39.357612],[-74.451024,39.357640],[-74.451032,39.357654],[-74.450984,39.357670],[-74.450960,39.357625],[-74.450551,39.357754]]]},""properties"":{}}"
4253,39.35761093,-74.44174582,Wood,Multi-Unit Housing,2,29.44363594,1608.768733,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3505,1,AE,4.38,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441745,39.357875],[-74.441794,39.357858],[-74.441805,39.357798],[-74.441917,39.357759],[-74.441877,39.357692],[-74.441995,39.357650],[-74.441930,39.357540],[-74.441826,39.357577],[-74.441704,39.357516],[-74.442277,39.357314],[-74.442199,39.357182],[-74.441642,39.357378],[-74.441599,39.357373],[-74.441552,39.357294],[-74.441441,39.357333],[-74.441635,39.357662],[-74.441774,39.357678],[-74.441282,39.357851],[-74.441332,39.357936],[-74.441441,39.357949],[-74.441361,39.357977],[-74.441432,39.358097],[-74.441632,39.358027],[-74.441681,39.358109],[-74.441756,39.358083],[-74.441711,39.358005],[-74.441639,39.357969],[-74.441648,39.357921],[-74.441728,39.357930],[-74.441755,39.357975],[-74.441924,39.357916],[-74.441910,39.357894],[-74.441745,39.357875]]]},""properties"":{}}"
4254,39.3568538,-74.44347049,Wood,Multi-Unit Housing,3,57.32195126,1241.154358,Hip,,Truss,,0,8d,Toe-nail,,,,1,,,,,Open,RES3B,E,3505,3,AE,8.49,TRUE,Atlantic City,1930,1930,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.443432,39.356934],[-74.443484,39.357021],[-74.443657,39.356959],[-74.443597,39.356860],[-74.443495,39.356897],[-74.443472,39.356860],[-74.443547,39.356833],[-74.443513,39.356776],[-74.443337,39.356840],[-74.443371,39.356896],[-74.443314,39.356917],[-74.443344,39.356966],[-74.443432,39.356934]]]},""properties"":{}}"
4255,39.35810648,-74.44109149,Wood,Multi-Unit Housing,3,53.75448759,1236.336856,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,1,,,,,Open,RES3B,E,3505,3,AE,6.58,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.440925,39.358093],[-74.440961,39.358160],[-74.440998,39.358149],[-74.441017,39.358184],[-74.441142,39.358143],[-74.441139,39.358138],[-74.441231,39.358108],[-74.441178,39.358011],[-74.440925,39.358093]]]},""properties"":{}}"
4256,39.37201778,-74.44848092,Wood,Single Family Housing,2,42.3539293,1163.051541,Gable,,Truss,,0,8d,Toe-nail,,,No,1,,,,,Open,RES1,NE,3505,1,AE,2.26,FALSE,Atlantic City,1972,1972,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.448382,39.372046],[-74.448514,39.372088],[-74.448554,39.372012],[-74.448421,39.371970],[-74.448382,39.372046]]]},""properties"":{}}"
4257,39.366194,-74.432629,Wood,Single Family Housing,1,22.86010628,1146.618485,Hip,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,1,AE,1.51,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.432579,39.366172],[-74.432607,39.366225],[-74.432585,39.366232],[-74.432610,39.366277],[-74.432739,39.366236],[-74.432686,39.366137],[-74.432579,39.366172]]]},""properties"":{}}"
4258,39.3703359,-74.41949879,Masonry,Engineered Residential Building,3,66.19642791,2108.501448,Gable,,Truss,Built-Up Roof,,Superior,,,,,1,0.2,,,C,Open,RES3D,E,3505,2,AE,6.11,FALSE,Atlantic City,2002,2002,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.419411,39.370330],[-74.419402,39.370397],[-74.419611,39.370415],[-74.419626,39.370310],[-74.419459,39.370296],[-74.419454,39.370334],[-74.419411,39.370330]]]},""properties"":{}}"
4259,39.37213003,-74.44792669,Wood,Single Family Housing,2,34.60563752,1199.022241,Gable,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,2,AE,3.92,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.447849,39.372095],[-74.447825,39.372166],[-74.447994,39.372199],[-74.448017,39.372128],[-74.447849,39.372095]]]},""properties"":{}}"
4260,39.36972311,-74.41907855,Masonry,Engineered Residential Building,4,73.96498442,9031.539544,Hip,,Truss,Built-Up Roof,,Superior,,,,,0,0.2,,,C,Open,RES3D,E,3505,1,AE,8.99,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.418888,39.369577],[-74.419040,39.369842],[-74.419217,39.369781],[-74.419065,39.369516],[-74.418888,39.369577]]]},""properties"":{}}"
4261,39.37214065,-74.45021145,Wood,Single Family Housing,1,22.26408951,1324.119078,Gable,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,2,AE,-0.53,FALSE,Atlantic City,1935,1935,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.450119,39.372204],[-74.450405,39.372287],[-74.450455,39.372183],[-74.450256,39.372126],[-74.450269,39.372100],[-74.450196,39.372079],[-74.450203,39.372064],[-74.450095,39.372032],[-74.450081,39.372061],[-74.449963,39.372027],[-74.449906,39.372146],[-74.450018,39.372178],[-74.450058,39.372095],[-74.450158,39.372124],[-74.450119,39.372204]]]},""properties"":{}}"
