,BldgID,Address,City,State,Latitude,Longitude,OccupancyClass,BuildingType,UseCode,BldgClass,DesignLevel,YearBuiltNJDEP,YearBuiltMODIV,NumberofStories0,NumberOfStories,NoUnits,PlanArea0,PlanArea,FoundationType,SplitLevel,ElevationR0,ElevationR1,FirstFloorHt0,FirstFloorHt1,FloodZone,DSWI,DSWII,DSWIII,DSWIV,WindZone,AvgJanTemp,RoofShape,RoofSlope,RoofCover,RoofSystem,MeanRoofHt,WindowArea,Garage,HazusClassW,HazusClassIN,HazusClassWA,AnalysisDefault,AnalysisAdopted,Modifications,z0,structureType,replacementCost,Footprint
5206,NJBF000068804,737 N HARRISBURG AVE,Atlantic City,NJ,39.357661,-74.46211206,RES1,3001,,16,NE,1900,1900,3101,1,1,958.9318804,958.9318804,3505,NO,20.53,26.9,3,8.11,6106,113.946809,123.657756,133.404494,139.820039,I,Above,Gable,0,5701,Wood,23.7112476,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.462020,39.357676],[-74.462049,39.357708],[-74.462076,39.357694],[-74.462095,39.357714],[-74.462201,39.357657],[-74.462154,39.357604],[-74.462020,39.357676]]]},""properties"":{}}"
5207,NJBF000068393,9 N TEXAS AVE,Atlantic City,NJ,39.35660344,-74.44331667,RES3B,3001,,17,ME,1900,1900,3301,2,1,1210.736451,1210.736451,3505,YES,40.65,55.55,3,1.89,6106,114.369619,124.009122,133.785184,140.136572,I,Above,Flat,0,NaN,Wood,48.09679702,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.443202,39.356621],[-74.443290,39.356773],[-74.443250,39.356787],[-74.443282,39.356841],[-74.443509,39.356762],[-74.443476,39.356705],[-74.443445,39.356716],[-74.443405,39.356648],[-74.443445,39.356634],[-74.443377,39.356517],[-74.443344,39.356529],[-74.443365,39.356564],[-74.443202,39.356621]]]},""properties"":{}}"
5208,NJBF000070714,807 BALTIC AVE,Atlantic City,NJ,39.36815045,-74.42305358,COM1,3003,959,NaN,ME,1969,0,3401,2,1,15347.76311,15347.76311,3507,NO,29.45,39.92,1,0.56,6106,114.666265,124.256498,134.067287,140.288014,I,Above,Flat,0,NaN,Wood,34.68273429,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.423087,39.367863],[-74.422832,39.367951],[-74.422980,39.368207],[-74.422931,39.368224],[-74.422963,39.368279],[-74.423281,39.368279],[-74.423304,39.368271],[-74.423309,39.368279],[-74.423326,39.368279],[-74.423087,39.367863]]]},""properties"":{}}"
5209,NJBF000067849,463 N ANNAPOLIS AVE,Atlantic City,NJ,39.35476819,-74.4633946,RES1,3001,,18,NE,1900,1900,3102,2,1,2612.196088,2612.196088,3505,NO,32.39,38.39,3,8.56,6106,113.95441,123.665798,133.411189,139.843959,I,Above,Hip,0,5701,Wood,35.38687274,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.463383,39.354872],[-74.463430,39.354853],[-74.463448,39.354881],[-74.463521,39.354853],[-74.463399,39.354669],[-74.463245,39.354730],[-74.463279,39.354781],[-74.463314,39.354767],[-74.463383,39.354872]]]},""properties"":{}}"
5210,NJBF000070640,,Atlantic City,NJ,39.36788598,-74.42105547,RES1,3001,,NaN,NE,1969,0,3102,2,1,2478.464167,2478.464167,3505,NO,36.51,47.56,3,8.23,6106,114.71201,124.295877,134.110536,140.32277,I,Above,Hip,0,5701,Wood,42.03472179,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.421144,39.367797],[-74.420937,39.367862],[-74.420987,39.367957],[-74.421193,39.367893],[-74.421144,39.367797]]]},""properties"":{}}"
5211,NJBF000064626,4707 ATLANTIC AVE,Atlantic City,NJ,39.34494026,-74.46506052,RES3B,3001,29,NaN,ME,1969,0,3301,2,1,1894.601562,1894.601562,3504,NO,22.09,28.44,-4,0,6106,114.043119,123.74245,133.486002,139.969458,I,Above,Hip,0,5701,Wood,25.26572181,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.465151,39.344968],[-74.465075,39.344840],[-74.464938,39.344889],[-74.465003,39.344998],[-74.465054,39.344980],[-74.465065,39.344998],[-74.465151,39.344968]]]},""properties"":{}}"
5212,NJBF000070000,223 ORIENTAL AVE,Atlantic City,NJ,39.36539612,-74.41218333,RES3A,3001,,45,NE,1900,1900,3301,2,2,1591.918454,1591.918454,3505,YES,27.34,37.04,3,4.96,6106,114.930102,124.484484,134.316761,140.493299,I,Above,Flat,0,5701,Wood,32.19282623,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.412160,39.365285],[-74.412092,39.365309],[-74.412190,39.365471],[-74.412258,39.365446],[-74.412160,39.365285]]]},""properties"":{}}"
5213,NJBF000067504,108 ALBION PL,Atlantic City,NJ,39.35368235,-74.44271772,RES3A,3004,100,NaN,NE,1969,0,3301,3,1,1637.838491,1637.838491,3505,NO,38.15,43.79,3,3.32,6106,114.418898,124.051161,133.828311,140.188058,I,Above,Hip,0,5701,Wood,40.96921821,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442876,39.353687],[-74.442821,39.353603],[-74.442633,39.353676],[-74.442688,39.353760],[-74.442876,39.353687]]]},""properties"":{}}"
5214,NJBF000070747,,Atlantic City,NJ,39.36828563,-74.43936468,RES1,3001,,NaN,NE,1969,0,3102,2,1,2154.886193,2154.886193,3505,NO,22.32,35.35,3,-0.89,6106,114.314587,123.957025,133.737907,140.028608,I,Above,Gable,0,5701,Wood,28.83220222,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.439499,39.368281],[-74.439350,39.368282],[-74.439352,39.368360],[-74.439414,39.368359],[-74.439415,39.368378],[-74.439500,39.368377],[-74.439499,39.368281]]]},""properties"":{}}"
5215,NJBF000071103,818 N DR MARTIN LUTHER K,Atlantic City,NJ,39.3694283,-74.43817044,RES1,3001,,17,NE,1900,1900,3102,2,1,1402.111126,1402.111126,3505,NO,37.95,50.94,3,7.6,6106,114.327021,123.966766,133.749453,140.031066,I,Above,Flat,0,5701,Wood,44.4473833,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.438216,39.369374],[-74.438118,39.369403],[-74.438170,39.369509],[-74.438269,39.369480],[-74.438216,39.369374]]]},""properties"":{}}"
5216,NJBF000071036,433 N SOUTH CAROLINA AVE,Atlantic City,NJ,39.36920769,-74.4309037,RES1,3001,,45,NE,2007,2007,3103,2,2,2146.161231,2146.161231,3505,NO,42.62,48.25,3,5.05,6106,114.485862,124.101768,133.89764,140.149898,I,Above,Hip,0,5701,Wood,45.43721179,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.430805,39.369208],[-74.430859,39.369301],[-74.431052,39.369236],[-74.430998,39.369142],[-74.430805,39.369208]]]},""properties"":{}}"
5217,NJBF000068769,635 N HARRISBURG AVE,Atlantic City,NJ,39.3575882,-74.4620739,RES1,3001,,17,NE,1900,1900,3101,2,1,1273.532722,1273.532722,3505,NO,28.55,39.91,3,-1.86,6106,113.948538,123.659227,133.406035,139.821801,I,Above,Flat,0,5701,Wood,34.22624747,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.462151,39.357593],[-74.462110,39.357539],[-74.461956,39.357609],[-74.461997,39.357663],[-74.462151,39.357593]]]},""properties"":{}}"
5218,NJBF000069298,1824 ATLANTIC AVE,Atlantic City,NJ,39.35957266,-74.4335919,COM1,3003,100,NaN,ME,1969,0,3401,1,1,9221.786406,9221.786406,3507,NO,17.1,26.32,1,0.46,6110,114.543262,124.154278,133.946737,140.244982,I,Above,Flat,0,NaN,Wood,21.70773236,0,0,,,,1,1,,1,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.433173,39.359698],[-74.433017,39.359747],[-74.433118,39.359935],[-74.433273,39.359885],[-74.433173,39.359698]]]},""properties"":{}}"
5219,NJBF000072618,2003 MURRAY AVE,Atlantic City,NJ,39.37429558,-74.45233619,RES1,3001,,16,NE,1984,1984,3101,1,1,1136.338046,1136.338046,3505,NO,23.53,33.26,3,7.57,6106,113.964573,123.657341,133.413956,139.72651,I,Above,Flat,0,5701,Wood,28.39961028,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.452310,39.374237],[-74.452258,39.374349],[-74.452348,39.374374],[-74.452400,39.374263],[-74.452310,39.374237]]]},""properties"":{}}"
5220,NJBF000072011,427 N CONNECTICUT AVE,Atlantic City,NJ,39.37228015,-74.42177247,RES1,3001,,17,NE,1900,1900,3102,2,1,2771.781206,2771.781206,3505,NO,31.36,45.54,3,0.96,6106,114.645286,124.236886,134.049309,140.250384,I,Above,Hip,0,5701,Wood,38.44993519,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.421661,39.372300],[-74.421704,39.372374],[-74.421977,39.372278],[-74.421938,39.372211],[-74.421775,39.372268],[-74.421771,39.372261],[-74.421661,39.372300]]]},""properties"":{}}"
5221,NJBF000066744,3903 SUSSEX AVE,Atlantic City,NJ,39.35064618,-74.45779458,RES3A,3001,,16,NE,2009,2009,3301,2,1,1331.111846,1331.111846,3505,NO,20.82,27.24,3,-1.48,6106,114.128881,123.811265,133.56508,139.997538,I,Above,Hip,0,5701,Wood,24.02889015,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.457825,39.350585],[-74.457708,39.350631],[-74.457753,39.350699],[-74.457871,39.350653],[-74.457825,39.350585]]]},""properties"":{}}"
5222,NJBF000067984,28 S BELLEVUE AVE,Atlantic City,NJ,39.35524364,-74.44200657,RES3A,3004,,17,NE,1900,1900,3301,2,1,892.6308327,892.6308327,3505,NO,37.92,44.33,3,0.4,6106,114.414833,124.047375,133.825666,140.176577,I,Above,Hip,0,5701,Wood,41.12373884,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441886,39.355190],[-74.441954,39.355298],[-74.442130,39.355233],[-74.442065,39.355128],[-74.442108,39.355111],[-74.442071,39.355051],[-74.441991,39.355081],[-74.442027,39.355138],[-74.441886,39.355190]]]},""properties"":{}}"
5223,NJBF000071211,1059 MONROE AVE,Atlantic City,NJ,39.3697835,-74.441767,RES3A,3001,,17,NE,1900,1900,3301,2,1,1169.108365,1169.108365,3505,NO,33.66,46.16,3,-2.7,6106,114.245252,123.897439,133.673705,139.967969,I,Above,Gable,0,5701,Wood,39.90648198,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441882,39.369824],[-74.441825,39.369709],[-74.441713,39.369742],[-74.441769,39.369857],[-74.441882,39.369824]]]},""properties"":{}}"
5224,NJBF000070429,517 N DR MARTIN LUTHER K,Atlantic City,NJ,39.36708591,-74.43598207,RES1,3001,,33,NE,1900,1900,3101,2,1,11484.68837,11484.68837,3505,YES,27.26,40.33,3,2.77,6106,114.401634,124.031374,133.818523,140.099985,I,Above,Flat,0,5701,Wood,33.7953802,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.435933,39.366795],[-74.435789,39.366844],[-74.435966,39.367155],[-74.435981,39.367149],[-74.436067,39.367300],[-74.436083,39.367295],[-74.436127,39.367372],[-74.436239,39.367333],[-74.435933,39.366795]]]},""properties"":{}}"
5225,NJBF000065030,4708 VENTNOR AVE,Atlantic City,NJ,39.34595117,-74.46560753,RES3B,3001,,NaN,ME,1965,0,3301,2,1,747.4798422,747.4798422,3504,YES,28.56,33.99,-4,0,6106,114.01796,123.721603,133.464461,139.945152,I,Above,Hip,0,5701,Wood,31.27850248,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.465542,39.345934],[-74.465590,39.345997],[-74.465669,39.345961],[-74.465737,39.346050],[-74.465823,39.346011],[-74.465727,39.345885],[-74.465637,39.345926],[-74.465617,39.345900],[-74.465542,39.345934]]]},""properties"":{}}"
5226,NJBF000071784,1417 BEACH AVE,Atlantic City,NJ,39.3716245,-74.4470075,RES1,3001,,45,NE,1900,1900,3102,1,2,1361.396068,1361.396068,3505,NO,21.25,29.27,3,3.47,6106,114.110588,123.782538,133.549183,139.855209,I,Above,Gable,0,5701,Wood,25.25883326,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.446950,39.371545],[-74.446895,39.371665],[-74.447000,39.371694],[-74.447055,39.371574],[-74.446950,39.371545]]]},""properties"":{}}"
5227,NJBF000068943,2503 ARCTIC AVE,Atlantic City,NJ,39.35809654,-74.44320723,RES3B,3001,,45,ME,1900,1900,3301,3,2,713.4172575,713.4172575,3505,YES,60.97,73.35,3,4.24,6106,114.353619,123.995194,133.77132,140.116566,I,Above,Hip,0,NaN,Wood,67.15955822,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.443033,39.358103],[-74.443155,39.358321],[-74.443231,39.358295],[-74.443262,39.358318],[-74.443193,39.358375],[-74.443215,39.358416],[-74.443262,39.358432],[-74.443287,39.358478],[-74.443263,39.358497],[-74.443294,39.358553],[-74.443315,39.358546],[-74.443335,39.358583],[-74.443365,39.358604],[-74.443522,39.358552],[-74.443452,39.358427],[-74.443412,39.358397],[-74.443397,39.358372],[-74.443436,39.358340],[-74.443411,39.358296],[-74.443350,39.358316],[-74.443256,39.358247],[-74.443319,39.358226],[-74.443296,39.358185],[-74.443348,39.358142],[-74.443393,39.358175],[-74.443522,39.358133],[-74.443424,39.357956],[-74.443266,39.358009],[-74.443274,39.358023],[-74.443033,39.358103]]]},""properties"":{}}"
5228,NJBF000070855,1500-1540 SEWELL AVE,Atlantic City,NJ,39.36865268,-74.43425853,RES3C,3004,,NaN,ME,1969,0,3301,1,1,4875.750741,4875.750741,3505,NO,24.7,32.51,3,7.83,6106,114.420296,124.046308,133.836191,140.104704,I,Above,Flat,0,NaN,Wood,28.6050338,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.434374,39.368900],[-74.434471,39.368865],[-74.434211,39.368431],[-74.434114,39.368465],[-74.434374,39.368900]]]},""properties"":{}}"
5229,NJBF000070770,1500-1540 SEWELL AVE,Atlantic City,NJ,39.368375,-74.434936,RES3C,3004,,NaN,ME,1969,0,3301,1,1,5178.578645,5178.578645,3505,NO,14.48,20.71,3,2.36,6106,114.408991,124.036875,133.825604,140.097962,I,Above,Flat,0,NaN,Wood,17.59689079,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.434869,39.368295],[-74.435069,39.368621],[-74.435167,39.368585],[-74.434968,39.368259],[-74.434869,39.368295]]]},""properties"":{}}"
5230,NJBF000070630,601-659 KENTUCKY AVE,Atlantic City,NJ,39.36785521,-74.4348779,RES3C,3004,,NaN,ME,1969,0,3301,1,1,3217.813311,3217.813311,3505,NO,21.01,35.48,3,5.86,6106,114.416347,124.043411,133.832364,140.106389,I,Above,Flat,0,NaN,Wood,28.24159496,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.434950,39.368024],[-74.435041,39.367994],[-74.434881,39.367702],[-74.434790,39.367732],[-74.434950,39.368024]]]},""properties"":{}}"
5231,NJBF000065959,39 N BARTRAM AVE,Atlantic City,NJ,39.34854865,-74.46316808,RES3A,3001,,17,NE,1900,1900,3301,2,1,1500.872404,1500.872404,3505,NO,34.05,46.91,3,3.95,6106,114.037964,123.737209,133.483417,139.944053,I,Above,Hip,0,5701,Wood,40.48008183,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.463256,39.348546],[-74.463213,39.348475],[-74.463047,39.348535],[-74.463090,39.348606],[-74.463256,39.348546]]]},""properties"":{}}"
5232,NJBF000067420,333 N DOVER AVE,Atlantic City,NJ,39.35340835,-74.46111707,RES1,3001,,16,NE,1900,1900,3102,1,1,877.8386451,877.8386451,3505,NO,17.17,30.76,3,3.98,6106,114.02134,123.721543,133.470359,139.902169,I,Above,Flat,0,5701,Wood,23.96653711,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.461086,39.353474],[-74.461193,39.353439],[-74.461156,39.353372],[-74.461049,39.353408],[-74.461086,39.353474]]]},""properties"":{}}"
5233,NJBF000067455,331 N DOVER AVE,Atlantic City,NJ,39.3535464,-74.46117827,RES1,3001,,17,NE,1900,1900,3102,2,1,2006.685837,2006.685837,3505,NO,40.84,50.33,3,2.77,6106,114.018275,123.718953,133.467667,139.899053,I,Above,Gable,0,5701,Wood,45.58384186,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.461130,39.353521],[-74.461118,39.353499],[-74.461015,39.353535],[-74.461041,39.353579],[-74.461123,39.353550],[-74.461173,39.353637],[-74.461305,39.353591],[-74.461242,39.353482],[-74.461130,39.353521]]]},""properties"":{}}"
5234,NJBF000069287,655 N TRENTON AVE,Atlantic City,NJ,39.359527,-74.462465,RES1,3001,100,NaN,NE,1969,0,3101,1,1,1591.583785,1591.583785,3505,NO,16.59,31.02,3,0.15,6106,113.916293,123.63132,133.377141,139.785155,I,Above,Flat,0,5701,Wood,23.80677184,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.462556,39.359570],[-74.462465,39.359448],[-74.462364,39.359493],[-74.462454,39.359615],[-74.462556,39.359570]]]},""properties"":{}}"
5235,NJBF000071419,234 MADISON AVE,Atlantic City,NJ,39.37055167,-74.41570363,RES3D,3004,,39,E,1900,1900,3303,2,1,1871.840284,1871.840284,3505,NO,36.51,42.39,3,6.28,6106,114.794414,124.366286,134.190964,140.36904,I,Above,Hip,0,NaN,Wood,39.45390062,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.415843,39.370585],[-74.415789,39.370502],[-74.415605,39.370573],[-74.415659,39.370656],[-74.415843,39.370585]]]},""properties"":{}}"
